Objetivos,Metas,Indicadores,Ciudad,Valor,Fuente
Objetivo4,4.1   Para 2030. asegurar que todos los niños y niñas completen la educación primaria y secundaria gratuita. equitativa y de calidad que lleve a resultados relevantes y eficaces del aprendizaje.,4.1.1.4 Porcentaje de estudiantes que alcanza nivel satisfactorio o avanzado en prueba de Lenguaje de Saber 5,Cúcuta,44.00,ICFES
Objetivo4,4.1   Para 2030. asegurar que todos los niños y niñas completen la educación primaria y secundaria gratuita. equitativa y de calidad que lleve a resultados relevantes y eficaces del aprendizaje.,4.1.1.5 Porcentaje de estudiantes que alcanza nivel satisfactorio o avanzado en prueba de Matemáticas de Saber 9,Cúcuta,34.00,ICFES
Objetivo4,4.1   Para 2030. asegurar que todos los niños y niñas completen la educación primaria y secundaria gratuita. equitativa y de calidad que lleve a resultados relevantes y eficaces del aprendizaje.,4.1.1.6 Porcentaje de estudiantes que alcanza nivel satisfactorio o avanzado en prueba de Lenguaje de Saber 9,Cúcuta,47.00,ICFES
Objetivo4,4.1   Para 2030. asegurar que todos los niños y niñas completen la educación primaria y secundaria gratuita. equitativa y de calidad que lleve a resultados relevantes y eficaces del aprendizaje.,4.1.1.7 Índice sintético de calidad en Primaria,Cúcuta,5.75,Ministerio de Educación
Objetivo4,4.1   Para 2030. asegurar que todos los niños y niñas completen la educación primaria y secundaria gratuita. equitativa y de calidad que lleve a resultados relevantes y eficaces del aprendizaje.,4.1.1.8 Índice sintético de calidad en Secundaria,Cúcuta,5.76,Ministerio de Educación
Objetivo4,4.1   Para 2030. asegurar que todos los niños y niñas completen la educación primaria y secundaria gratuita. equitativa y de calidad que lleve a resultados relevantes y eficaces del aprendizaje.,4.1.1.9 Índice sintético de calidad en Media,Cúcuta,6.08,Ministerio de Educación
Objetivo4,4.2   Para 2030 garantizar que todas las niñas y los niños tengan acceso a un desarrollo de calidad en la primera infancia. al cuidado y la educación infantil para que estén listos para la educación primaria.,4.2.1.1 Número de niños menores de cinco años atendidos en modalidad integral,Cúcuta,Pendiente,ICBF & Secretarías de educación
Objetivo4,4.2   Para 2030 garantizar que todas las niñas y los niños tengan acceso a un desarrollo de calidad en la primera infancia. al cuidado y la educación infantil para que estén listos para la educación primaria.,4.2.2.1 Tasa de cobertura en transición,Cúcuta,65.00,Secretaría de educación
Objetivo4,4.3   En 2030 garantizar la igualdad de acceso de todas las mujeres y hombres a la educación técnica. profesional y superior. de calidad y asequible. incluyendo la Universidad.,4.3.1.1 Tasa de cobertura en educación superior,Cúcuta,Pendiente,Ministerio de Educación (2012)
Objetivo4,4.3   En 2030 garantizar la igualdad de acceso de todas las mujeres y hombres a la educación técnica. profesional y superior. de calidad y asequible. incluyendo la Universidad.,4.3.1.2 Tasa de asistencia a Instituciones Educativas. entre personas de 15 a 24 años,Cúcuta,49.70,DANE-GEIH
Objetivo4,4.4   Para 2030. aumentar sustancialmente el número de jóvenes y adultos con habilidades relevantes incluidas las aptitudes técnicas y vocacionales. para el empleo. trabajo decente y el emprendimiento.,4.4.1.1. Porcentaje de personas de cinco años y más que utiliza el computador en cualquier lugar,Cúcuta,No Disponible,DANE
Objetivo4,4.4   Para 2030. aumentar sustancialmente el número de jóvenes y adultos con habilidades relevantes incluidas las aptitudes técnicas y vocacionales. para el empleo. trabajo decente y el emprendimiento.,4.4.1.1. Porcentaje de personas de cinco años y más que utiliza el internet en cualquier lugar y desde cualquier dispositivo,Cúcuta,No Disponible,DANE
Objetivo4,4.5   En 2030. eliminar las disparidades de género en la educación y garantizar la igualdad de acceso a todos los niveles de la educación y la formación profesional de las personas vulnerables. incluidas las personas con discapacidad. los pueblos indígenas. y los niños en situación de vulnerabilidad.,4.5.1.1 Brecha en cobertura neta de primaria entre hombres/mujeres,Cúcuta,Pendiente,Secretaría de educación
Objetivo4,4.5   En 2030. eliminar las disparidades de género en la educación y garantizar la igualdad de acceso a todos los niveles de la educación y la formación profesional de las personas vulnerables. incluidas las personas con discapacidad. los pueblos indígenas. y los niños en situación de vulnerabilidad.,4.5.1.2 Brecha en cobertura neta de secundaria entre hombres/mujeres,Cúcuta,Pendiente,Secretaría de educación
Objetivo4,4.5   En 2030. eliminar las disparidades de género en la educación y garantizar la igualdad de acceso a todos los niveles de la educación y la formación profesional de las personas vulnerables. incluidas las personas con discapacidad. los pueblos indígenas. y los niños en situación de vulnerabilidad.,4.5.1.3 Brecha en cobertura neta de media entre hombres/mujeres,Cúcuta,Pendiente,Secretaría de educación
Objetivo4,4.5   En 2030. eliminar las disparidades de género en la educación y garantizar la igualdad de acceso a todos los niveles de la educación y la formación profesional de las personas vulnerables. incluidas las personas con discapacidad. los pueblos indígenas. y los niños en situación de vulnerabilidad.,4.5.1.4 Brecha en cobertura neta de primaria entre zona urbana/zona rural,Cúcuta,Pendiente,Secretaría de educación
Objetivo4,4.5   En 2030. eliminar las disparidades de género en la educación y garantizar la igualdad de acceso a todos los niveles de la educación y la formación profesional de las personas vulnerables. incluidas las personas con discapacidad. los pueblos indígenas. y los niños en situación de vulnerabilidad.,4.5.1.5 Brecha en cobertura neta de secundaria entre zona urbana/zona rural,Cúcuta,Pendiente,Secretaría de educación
Objetivo4,4.5   En 2030. eliminar las disparidades de género en la educación y garantizar la igualdad de acceso a todos los niveles de la educación y la formación profesional de las personas vulnerables. incluidas las personas con discapacidad. los pueblos indígenas. y los niños en situación de vulnerabilidad.,4.5.1.6 Brecha en cobertura neta de media entre zona urbana/zona rural,Cúcuta,Pendiente,Secretaría de educación
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.1 Tasa de analfabetismo en personas de 15 años y más,Cúcuta,3.50,DANE-GEIH
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.2 Tasa de analfabetismo en Mujeres de 15 años y más,Cúcuta,3.80,DANE-GEIH
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.3 Tasa de analfabetismo en hombres de 15 años y más,Cúcuta,3.20,DANE-GEIH
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.4 Porcentaje de estudiantes que alcanzan el nivel satisfactorio y avanzado en prueba de Lenguaje de Saber 9,Cúcuta,47.00,ICFES
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.5 Porcentaje de Mujeres que alcanzan el nivel satisfactorio y avanzado en prueba de Lenguaje de Saber 9,Cúcuta,48.00,ICFES
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.6 Porcentaje de Hombres que alcanzan el nivel satisfactorio y avanzado en prueba de Lenguaje de Saber 9,Cúcuta,44.00,ICFES
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.7 Porcentaje de estudiantes que alcanzan el nivel satisfactorio y avanzado en prueba de Matemáticas de Saber 9,Cúcuta,34.00,ICFES
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.8 Porcentaje de estudiantes mujeres que alcanzan el nivel satisfactorio y avanzado en prueba de Matemáticas de Saber 9,Cúcuta,31.00,ICFES
Objetivo4,4.6   En 2030 asegurar que todos los jóvenes y una proporción sustancial  adultos. tanto hombres como mujeres. logren la alfabetización y habilidades matemáticas básicas.,4.6.1.9 Porcentaje de estudiantes hombres que alcanzan el nivel satisfactorio y avanzado en prueba de Matemáticas de Saber 9,Cúcuta,37.00,ICFES
Objetivo4,4.7   En 2030 asegurar que todos los alumnos adquieran el conocimiento y las habilidades necesarias para promover el desarrollo sostenible. a través de la educación para el desarrollo sostenible y estilos de vida sostenibles. derechos humanos. igualdad de género. promoción de una cultura de paz y no violencia. ciudadanía global y la apreciación de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible.,4.7.1.1 Porcentaje de estudiantes  que alcanzan el nivel satisfactorio y avanzado en prueba de Ciencias Naturales de Saber 9,Cúcuta,37.00,ICFES (2014)
Objetivo4,4.7   En 2030 asegurar que todos los alumnos adquieran el conocimiento y las habilidades necesarias para promover el desarrollo sostenible. a través de la educación para el desarrollo sostenible y estilos de vida sostenibles. derechos humanos. igualdad de género. promoción de una cultura de paz y no violencia. ciudadanía global y la apreciación de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible.,4.7.1.2 Porcentaje de estudiantes mujeres  que alcanzan el nivel satisfactorio y avanzado en prueba de Ciencias Naturales de Saber 9,Cúcuta,36.00,ICFES (2014)
Objetivo4,4.7   En 2030 asegurar que todos los alumnos adquieran el conocimiento y las habilidades necesarias para promover el desarrollo sostenible. a través de la educación para el desarrollo sostenible y estilos de vida sostenibles. derechos humanos. igualdad de género. promoción de una cultura de paz y no violencia. ciudadanía global y la apreciación de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible.,4.7.1.3 Porcentaje de estudiantes hombres  que alcanzan el nivel satisfactorio y avanzado en prueba de Ciencias Naturales de Saber 9,Cúcuta,39.00,ICFES (2014)
Objetivo4,4.7   En 2030 asegurar que todos los alumnos adquieran el conocimiento y las habilidades necesarias para promover el desarrollo sostenible. a través de la educación para el desarrollo sostenible y estilos de vida sostenibles. derechos humanos. igualdad de género. promoción de una cultura de paz y no violencia. ciudadanía global y la apreciación de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible.,4.7.1.4 Porcentaje de estudiantes  que alcanzan el nivel satisfactorio y avanzado en prueba de Pensamiento Ciudadano de Saber 9,Cúcuta,55.00,ICFES
Objetivo4,4.7   En 2030 asegurar que todos los alumnos adquieran el conocimiento y las habilidades necesarias para promover el desarrollo sostenible. a través de la educación para el desarrollo sostenible y estilos de vida sostenibles. derechos humanos. igualdad de género. promoción de una cultura de paz y no violencia. ciudadanía global y la apreciación de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible.,4.7.1.5 Porcentaje de estudiantes mujeres  que alcanzan el nivel satisfactorio y avanzado en prueba de Pensamiento Ciudadano de Saber 9,Cúcuta,59.00,ICFES
Objetivo4,4.7   En 2030 asegurar que todos los alumnos adquieran el conocimiento y las habilidades necesarias para promover el desarrollo sostenible. a través de la educación para el desarrollo sostenible y estilos de vida sostenibles. derechos humanos. igualdad de género. promoción de una cultura de paz y no violencia. ciudadanía global y la apreciación de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible.,4.7.1.6 Porcentaje de estudiantes hombres  que alcanzan el nivel satisfactorio y avanzado en prueba de Pensamiento Ciudadano de Saber 9,Cúcuta,51.00,ICFES
